scope,feature,feature_family,is_provenance_like,train_nonzero_rate,test_nonzero_rate,train_std,test_std,fwd_20d_realized_vol_train_spearman,fwd_20d_realized_vol_test_spearman,fwd_20d_max_drawdown_train_spearman,fwd_20d_max_drawdown_test_spearman,fwd_5d_return_train_spearman,fwd_5d_return_test_spearman,fwd_20d_high_vol_flag_train_auc,fwd_20d_high_vol_flag_test_auc,fwd_20d_drawdown_flag_train_auc,fwd_20d_drawdown_flag_test_auc,fwd_20d_risk_flag_train_auc,fwd_20d_risk_flag_test_auc,fwd_5d_negative_return_flag_train_auc,fwd_5d_negative_return_flag_test_auc,best_abs_train_spearman,best_abs_test_spearman,stable_continuous_target_signs,best_train_auc_edge,train_only_screen_score
stock_row_level,portfolio_signal_macro_rates_flag,portfolio,0,0.6587757862698681,0.6676646706586826,0.47412050123832955,0.47105048372009173,0.0009607500263241319,-0.02942750095058747,0.002997201930106567,0.010498605021264066,-0.0013032219691805837,-0.0167614666502009,0.5017260309232252,0.48892719727165446,0.5032497516009696,0.49675814762632375,0.4998980523724011,0.4937038201785102,0.5015301735676194,0.5110330286323297,0.002997201930106567,0.02942750095058747,2,0.0032497516009696303,0.009496705132045827
stock_row_level,portfolio_signal_market_volatility_count,portfolio,0,0.00033818058843422386,0.0,0.01838657723241721,0.0,0.009142467001948887,,-0.015182881457084654,,-0.004933061917249567,,0.5001476997295862,0.5,0.5003653741121211,0.5,0.5002412392584127,0.5,0.5000797562703025,0.5,0.015182881457084654,0.0,0,0.0003653741121211196,0.015913629681326893
stock_row_level,portfolio_signal_market_volatility_flag,portfolio,0,0.00033818058843422386,0.0,0.01838657723241721,0.0,0.009142467001948887,,-0.015182881457084654,,-0.004933061917249567,,0.5001476997295862,0.5,0.5003653741121211,0.5,0.5002412392584127,0.5,0.5000797562703025,0.5,0.015182881457084654,0.0,0,0.0003653741121211196,0.015913629681326893
stock_row_level,portfolio_text_avg_action_relevance,portfolio,0,0.9996618194115657,1.0,0.018040229476360446,0.01173759063800139,-0.0015403781760520447,-0.040790448933193585,0.01601539853340602,0.003973206088658423,-0.00011264138836559945,0.011270511219467517,0.5022739764134412,0.48050028909013703,0.500531024958717,0.49759042314504764,0.4977999004358042,0.49042110582034976,0.5007291543585618,0.4946921349907429,0.01601539853340602,0.040790448933193585,2,0.002273976413441181,0.020563351360288383
stock_row_level,portfolio_text_avg_age_days,portfolio,0,0.9996618194115657,1.0,11.33536420434789,11.400797717182583,-0.0028930660853306966,0.06581594459139482,-0.009909937171782237,-0.0605448359009989,4.856989233735374e-05,-0.004099750255455097,0.5024896737543839,0.5309559766160097,0.4972678862622854,0.525337065717226,0.5058009922042922,0.5241495037075578,0.5018354367825809,0.49155248918857986,0.009909937171782237,0.06581594459139482,1,0.005800992204292199,0.021511921580366633
stock_row_level,portfolio_text_avg_final_score,portfolio,0,0.9996618194115657,1.0,0.0142327251686577,0.011762479702189282,0.002723518593186442,-0.0339860803433051,-0.0034940119583244133,0.06265853777816394,-0.010518956847091337,0.017404625531862176,0.4950837285309656,0.4817032495608198,0.49998884233441865,0.4749290149318826,0.4947747536007705,0.4810643751376659,0.5024731501161063,0.49934123779658823,0.010518956847091337,0.06265853777816394,0,0.0052252463992294995,0.020969449645550337
stock_row_level,portfolio_text_avg_risk_intensity,portfolio,0,0.9996618194115657,1.0,0.11025994324942558,0.11047153399426267,0.00048562707485600456,-0.04091507640705513,0.01301831569889984,0.0041056369160862895,-0.00021174259893591373,0.011335361173203063,0.503231726870709,0.4804464805755101,0.5027757138145295,0.49752730633991016,0.49931271669089217,0.4903667255016893,0.5006923197130617,0.4946587015706449,0.01301831569889984,0.04091507640705513,1,0.0032317268707090507,0.01948176944031794
stock_row_level,portfolio_text_avg_sentiment_proxy,portfolio,0,0.6587757862698681,0.6676646706586826,0.18292258966396427,0.18411936269668172,5.0860494044774936e-05,0.04091507640705513,-0.013818680961911677,-0.0041056369160862895,0.0001555119699565347,-0.011335361173203063,0.49701643391382455,0.5195535194244899,0.4978111099882734,0.5024726936600898,0.5010820224038612,0.5096332744983106,0.49927095791773624,0.505341298429355,0.013818680961911677,0.04091507640705513,2,0.0029835660861754487,0.019785813134262573
stock_row_level,portfolio_text_avg_uncertainty,portfolio,0,0.9996618194115657,1.0,0.06885838349548752,0.0690447332014097,0.0006016628074277742,-0.04091507640705513,0.012832927929232364,0.0041056369160862895,-0.0002132336480769739,0.011335361173203063,0.5032852962849141,0.4804464805755101,0.5029018553778177,0.49752730633991016,0.4994004296215929,0.4903667255016893,0.5006830007803225,0.4946587015706449,0.012832927929232364,0.04091507640705513,1,0.003285296284914141,0.019403520499060647
stock_row_level,portfolio_text_doc_count,portfolio,1,0.9996618194115657,1.0,0.09193288616216068,0.0,-0.00878221425907492,,0.015837977281898268,,0.003952403785804769,,0.4998523002704139,0.5,0.49963462588787894,0.5,0.4997587607415873,0.5,0.49984910065540367,0.5,0.015837977281898268,0.0,0,0.0003653741121210641,0.016568725506140396
